fileobject_id,tag,text,attrib,new_file,file_offset,fs_offset,img_offset,len,type,changed_file,deleted_file,changed_property,modified_file,uncompressed_len,fill
71,original_fileobject,,{},,,,,,,,,,,,
71,parent_object,,{},,,,,,,,,,,,
71,inode,30284,{},,,,,,,,,,,,
71,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/c5e2524a-ea46-4f67-841f-6a9465d9d515_10.0.18362.449_neutral_neutral_cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
71,partition,1,{},,,,,,,,,,,,
71,id,16124,{},,,,,,,,,,,,
71,name_type,r,{},,,,,,,,,,,,
71,filesize,2632,{},,,,,,,,,,,,
71,alloc,1,{},,,,,,,,,,,,
71,used,1,{},,,,,,,,,,,,
71,inode,94125,{},,,,,,,,,,,,
71,meta_type,1,{},,,,,,,,,,,,
71,mode,511,{},,,,,,,,,,,,
71,nlink,2,{},,,,,,,,,,,,
71,uid,0,{},,,,,,,,,,,,
71,gid,0,{},,,,,,,,,,,,
71,mtime,2021-06-06T17:59:03Z,{},,,,,,,,,,,,
71,ctime,2021-06-06T17:59:03Z,{},,,,,,,,,,,,
71,atime,2021-06-06T19:31:25Z,{},,,,,,,,,,,,
71,crtime,2021-06-06T17:59:03Z,{},,,,,,,,,,,,
71,seq,1,{},,,,,,,,,,,,
71,byte_runs,,{},,,,,,,,,,,,
71,byte_run,,"{'fs_offset': '3364950016', 'len': '2632', 'img_offset': '3365998592', 'file_offset': '0'}",,0,3364950016,3365998592,2632,,,,,,,
71,hashdigest,268b80ab6814ff56afaa959a6f082055,{'type': 'md5'},,,,,,md5,,,,,,
71,hashdigest,bc05791919099611e22a8fdb487b255dd2614b6e,{'type': 'sha1'},,,,,,sha1,,,,,,
72,fileobject,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1'},,,,,,,1,,,,,
72,parent_object,,{},,,,,,,,,,,,
72,inode,30312,{},,,,,,,,,,,,
72,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/InputApp_1000.18362.449.0_neutral_neutral_cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
72,partition,1,{},,,,,,,,,,,,
72,id,16145,{},,,,,,,,,,,,
72,name_type,r,{},,,,,,,,,,,,
72,filesize,2060,{},,,,,,,,,,,,
72,alloc,1,{},,,,,,,,,,,,
72,used,1,{},,,,,,,,,,,,
72,inode,94204,{},,,,,,,,,,,,
72,meta_type,1,{},,,,,,,,,,,,
72,mode,511,{},,,,,,,,,,,,
72,nlink,2,{},,,,,,,,,,,,
72,uid,0,{},,,,,,,,,,,,
72,gid,0,{},,,,,,,,,,,,
72,mtime,2021-06-06T17:59:47Z,{},,,,,,,,,,,,
72,ctime,2021-06-06T17:59:47Z,{},,,,,,,,,,,,
72,atime,2021-06-06T20:43:08Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
72,crtime,2021-06-06T17:59:47Z,{},,,,,,,,,,,,
72,seq,1,{},,,,,,,,,,,,
72,byte_runs,,{},,,,,,,,,,,,
72,byte_run,,"{'fs_offset': '154464256', 'len': '2060', 'img_offset': '155512832', 'file_offset': '0'}",,0,154464256,155512832,2060,,,,,,,
72,hashdigest,8c5ca3f8f7db4aec9f28da1d643fc4dc,{'type': 'md5'},,,,,,md5,,,,,,
72,hashdigest,091b628a06bb38772e0e9d73acd6de930983157e,{'type': 'sha1'},,,,,,sha1,,,,,,
72,original_fileobject,,{},,,,,,,,,,,,
72,parent_object,,{},,,,,,,,,,,,
72,inode,30312,{},,,,,,,,,,,,
72,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/InputApp_1000.18362.449.0_neutral_neutral_cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
72,partition,1,{},,,,,,,,,,,,
72,id,16145,{},,,,,,,,,,,,
72,name_type,r,{},,,,,,,,,,,,
72,filesize,2060,{},,,,,,,,,,,,
72,alloc,1,{},,,,,,,,,,,,
72,used,1,{},,,,,,,,,,,,
72,inode,94204,{},,,,,,,,,,,,
72,meta_type,1,{},,,,,,,,,,,,
72,mode,511,{},,,,,,,,,,,,
72,nlink,2,{},,,,,,,,,,,,
72,uid,0,{},,,,,,,,,,,,
72,gid,0,{},,,,,,,,,,,,
72,mtime,2021-06-06T17:59:47Z,{},,,,,,,,,,,,
72,ctime,2021-06-06T17:59:47Z,{},,,,,,,,,,,,
72,atime,2021-06-06T19:31:26Z,{},,,,,,,,,,,,
72,crtime,2021-06-06T17:59:47Z,{},,,,,,,,,,,,
72,seq,1,{},,,,,,,,,,,,
72,byte_runs,,{},,,,,,,,,,,,
72,byte_run,,"{'fs_offset': '154464256', 'len': '2060', 'img_offset': '155512832', 'file_offset': '0'}",,0,154464256,155512832,2060,,,,,,,
72,hashdigest,8c5ca3f8f7db4aec9f28da1d643fc4dc,{'type': 'md5'},,,,,,md5,,,,,,
72,hashdigest,091b628a06bb38772e0e9d73acd6de930983157e,{'type': 'sha1'},,,,,,sha1,,,,,,
73,fileobject,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1'},,,,,,,1,,,,,
73,parent_object,,{},,,,,,,,,,,,
73,inode,89943,{},,,,,,,,,,,,
73,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.BingWeather_4.25.20211.0_x64__8wekyb3d8bbwe/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
73,partition,1,{},,,,,,,,,,,,
73,id,16180,{},,,,,,,,,,,,
73,name_type,r,{},,,,,,,,,,,,
73,filesize,7220,{},,,,,,,,,,,,
73,alloc,1,{},,,,,,,,,,,,
73,used,1,{},,,,,,,,,,,,
73,inode,94964,{},,,,,,,,,,,,
73,meta_type,1,{},,,,,,,,,,,,
73,mode,511,{},,,,,,,,,,,,
73,nlink,2,{},,,,,,,,,,,,
73,uid,0,{},,,,,,,,,,,,
73,gid,0,{},,,,,,,,,,,,
73,mtime,2021-06-06T18:07:24Z,{},,,,,,,,,,,,
73,ctime,2021-06-06T18:07:24Z,{},,,,,,,,,,,,
73,atime,2021-06-06T20:43:08Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
73,crtime,2021-06-06T18:07:24Z,{},,,,,,,,,,,,
73,seq,1,{},,,,,,,,,,,,
73,byte_runs,,{},,,,,,,,,,,,
73,byte_run,,"{'fs_offset': '375767040', 'len': '7220', 'img_offset': '376815616', 'file_offset': '0'}",,0,375767040,376815616,7220,,,,,,,
73,hashdigest,dee3352a4cf3c22d0a8fc1e7e649a014,{'type': 'md5'},,,,,,md5,,,,,,
73,hashdigest,78f0db6212b417160903284c9cbdf72517ed0764,{'type': 'sha1'},,,,,,sha1,,,,,,
73,original_fileobject,,{},,,,,,,,,,,,
73,parent_object,,{},,,,,,,,,,,,
73,inode,89943,{},,,,,,,,,,,,
73,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.BingWeather_4.25.20211.0_x64__8wekyb3d8bbwe/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
73,partition,1,{},,,,,,,,,,,,
73,id,16180,{},,,,,,,,,,,,
73,name_type,r,{},,,,,,,,,,,,
73,filesize,7220,{},,,,,,,,,,,,
73,alloc,1,{},,,,,,,,,,,,
73,used,1,{},,,,,,,,,,,,
73,inode,94964,{},,,,,,,,,,,,
73,meta_type,1,{},,,,,,,,,,,,
73,mode,511,{},,,,,,,,,,,,
73,nlink,2,{},,,,,,,,,,,,
73,uid,0,{},,,,,,,,,,,,
73,gid,0,{},,,,,,,,,,,,
73,mtime,2021-06-06T18:07:24Z,{},,,,,,,,,,,,
73,ctime,2021-06-06T18:07:24Z,{},,,,,,,,,,,,
73,atime,2021-06-06T19:31:26Z,{},,,,,,,,,,,,
73,crtime,2021-06-06T18:07:24Z,{},,,,,,,,,,,,
73,seq,1,{},,,,,,,,,,,,
73,byte_runs,,{},,,,,,,,,,,,
73,byte_run,,"{'fs_offset': '375767040', 'len': '7220', 'img_offset': '376815616', 'file_offset': '0'}",,0,375767040,376815616,7220,,,,,,,
73,hashdigest,dee3352a4cf3c22d0a8fc1e7e649a014,{'type': 'md5'},,,,,,md5,,,,,,
73,hashdigest,78f0db6212b417160903284c9cbdf72517ed0764,{'type': 'sha1'},,,,,,sha1,,,,,,
74,fileobject,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1'},,,,,,,1,,,,,
74,parent_object,,{},,,,,,,,,,,,
74,inode,89668,{},,,,,,,,,,,,
74,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.Windows.Apprep.ChxApp_1000.18362.449.0_neutral_neutral_cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
74,partition,1,{},,,,,,,,,,,,
74,id,16201,{},,,,,,,,,,,,
74,name_type,r,{},,,,,,,,,,,,
74,filesize,2540,{},,,,,,,,,,,,
74,alloc,1,{},,,,,,,,,,,,
74,used,1,{},,,,,,,,,,,,
74,inode,93929,{},,,,,,,,,,,,
74,meta_type,1,{},,,,,,,,,,,,
74,mode,511,{},,,,,,,,,,,,
74,nlink,2,{},,,,,,,,,,,,
74,uid,0,{},,,,,,,,,,,,
74,gid,0,{},,,,,,,,,,,,
74,mtime,2021-06-06T17:58:07Z,{},,,,,,,,,,,,
74,ctime,2021-06-06T17:58:07Z,{},,,,,,,,,,,,
74,atime,2021-06-06T20:43:13Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
74,crtime,2021-06-06T17:58:07Z,{},,,,,,,,,,,,
74,seq,1,{},,,,,,,,,,,,
74,byte_runs,,{},,,,,,,,,,,,
74,byte_run,,"{'fs_offset': '12067201024', 'len': '2540', 'img_offset': '12068249600', 'file_offset': '0'}",,0,12067201024,12068249600,2540,,,,,,,
74,hashdigest,44507048d0e957e20447dfba60c5aaa7,{'type': 'md5'},,,,,,md5,,,,,,
74,hashdigest,ce0a073fd98311b3098fa5692292d0703a2b0cca,{'type': 'sha1'},,,,,,sha1,,,,,,
74,original_fileobject,,{},,,,,,,,,,,,
74,parent_object,,{},,,,,,,,,,,,
74,inode,89668,{},,,,,,,,,,,,
74,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.Windows.Apprep.ChxApp_1000.18362.449.0_neutral_neutral_cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
74,partition,1,{},,,,,,,,,,,,
74,id,16201,{},,,,,,,,,,,,
74,name_type,r,{},,,,,,,,,,,,
74,filesize,2540,{},,,,,,,,,,,,
74,alloc,1,{},,,,,,,,,,,,
74,used,1,{},,,,,,,,,,,,
74,inode,93929,{},,,,,,,,,,,,
74,meta_type,1,{},,,,,,,,,,,,
74,mode,511,{},,,,,,,,,,,,
74,nlink,2,{},,,,,,,,,,,,
74,uid,0,{},,,,,,,,,,,,
74,gid,0,{},,,,,,,,,,,,
74,mtime,2021-06-06T17:58:07Z,{},,,,,,,,,,,,
74,ctime,2021-06-06T17:58:07Z,{},,,,,,,,,,,,
74,atime,2021-06-06T19:31:31Z,{},,,,,,,,,,,,
74,crtime,2021-06-06T17:58:07Z,{},,,,,,,,,,,,
74,seq,1,{},,,,,,,,,,,,
74,byte_runs,,{},,,,,,,,,,,,
74,byte_run,,"{'fs_offset': '12067201024', 'len': '2540', 'img_offset': '12068249600', 'file_offset': '0'}",,0,12067201024,12068249600,2540,,,,,,,
74,hashdigest,44507048d0e957e20447dfba60c5aaa7,{'type': 'md5'},,,,,,md5,,,,,,
74,hashdigest,ce0a073fd98311b3098fa5692292d0703a2b0cca,{'type': 'sha1'},,,,,,sha1,,,,,,
75,fileobject,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1'},,,,,,,1,,,,,
75,parent_object,,{},,,,,,,,,,,,
75,inode,89742,{},,,,,,,,,,,,
75,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.Windows.OOBENetworkConnectionFlow_10.0.18362.449_neutral__cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
75,partition,1,{},,,,,,,,,,,,
75,id,16257,{},,,,,,,,,,,,
75,name_type,r,{},,,,,,,,,,,,
75,filesize,2620,{},,,,,,,,,,,,
75,alloc,1,{},,,,,,,,,,,,
75,used,1,{},,,,,,,,,,,,
75,inode,93837,{},,,,,,,,,,,,
75,meta_type,1,{},,,,,,,,,,,,
75,mode,511,{},,,,,,,,,,,,
75,nlink,2,{},,,,,,,,,,,,
75,uid,0,{},,,,,,,,,,,,
75,gid,0,{},,,,,,,,,,,,
75,mtime,2021-06-06T17:57:47Z,{},,,,,,,,,,,,
75,ctime,2021-06-06T17:57:47Z,{},,,,,,,,,,,,
75,atime,2021-06-06T20:43:14Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
75,crtime,2021-06-06T17:57:47Z,{},,,,,,,,,,,,
75,seq,1,{},,,,,,,,,,,,
75,byte_runs,,{},,,,,,,,,,,,
75,byte_run,,"{'fs_offset': '12630925312', 'len': '2620', 'img_offset': '12631973888', 'file_offset': '0'}",,0,12630925312,12631973888,2620,,,,,,,
75,hashdigest,0b7aa1ec906276eb1b5402c2e2b33c53,{'type': 'md5'},,,,,,md5,,,,,,
75,hashdigest,d96600a64972cca4bea51418b891151bcdd1513c,{'type': 'sha1'},,,,,,sha1,,,,,,
75,original_fileobject,,{},,,,,,,,,,,,
75,parent_object,,{},,,,,,,,,,,,
75,inode,89742,{},,,,,,,,,,,,
75,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.Windows.OOBENetworkConnectionFlow_10.0.18362.449_neutral__cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
75,partition,1,{},,,,,,,,,,,,
75,id,16257,{},,,,,,,,,,,,
75,name_type,r,{},,,,,,,,,,,,
75,filesize,2620,{},,,,,,,,,,,,
75,alloc,1,{},,,,,,,,,,,,
75,used,1,{},,,,,,,,,,,,
75,inode,93837,{},,,,,,,,,,,,
75,meta_type,1,{},,,,,,,,,,,,
75,mode,511,{},,,,,,,,,,,,
75,nlink,2,{},,,,,,,,,,,,
75,uid,0,{},,,,,,,,,,,,
75,gid,0,{},,,,,,,,,,,,
75,mtime,2021-06-06T17:57:47Z,{},,,,,,,,,,,,
75,ctime,2021-06-06T17:57:47Z,{},,,,,,,,,,,,
75,atime,2021-06-06T19:31:32Z,{},,,,,,,,,,,,
75,crtime,2021-06-06T17:57:47Z,{},,,,,,,,,,,,
75,seq,1,{},,,,,,,,,,,,
75,byte_runs,,{},,,,,,,,,,,,
75,byte_run,,"{'fs_offset': '12630925312', 'len': '2620', 'img_offset': '12631973888', 'file_offset': '0'}",,0,12630925312,12631973888,2620,,,,,,,
75,hashdigest,0b7aa1ec906276eb1b5402c2e2b33c53,{'type': 'md5'},,,,,,md5,,,,,,
75,hashdigest,d96600a64972cca4bea51418b891151bcdd1513c,{'type': 'sha1'},,,,,,sha1,,,,,,
76,fileobject,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1'},,,,,,,1,,,,,
76,parent_object,,{},,,,,,,,,,,,
76,inode,89750,{},,,,,,,,,,,,
76,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.Windows.ParentalControls_1000.18362.449.0_neutral_neutral_cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
76,partition,1,{},,,,,,,,,,,,
76,id,16264,{},,,,,,,,,,,,
76,name_type,r,{},,,,,,,,,,,,
76,filesize,2332,{},,,,,,,,,,,,
76,alloc,1,{},,,,,,,,,,,,
76,used,1,{},,,,,,,,,,,,
76,inode,93815,{},,,,,,,,,,,,
76,meta_type,1,{},,,,,,,,,,,,
76,mode,511,{},,,,,,,,,,,,
76,nlink,2,{},,,,,,,,,,,,
76,uid,0,{},,,,,,,,,,,,
76,gid,0,{},,,,,,,,,,,,
76,mtime,2021-06-06T17:57:41Z,{},,,,,,,,,,,,
76,ctime,2021-06-06T17:57:41Z,{},,,,,,,,,,,,
76,atime,2021-06-06T20:43:14Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
76,crtime,2021-06-06T17:57:41Z,{},,,,,,,,,,,,
76,seq,1,{},,,,,,,,,,,,
76,byte_runs,,{},,,,,,,,,,,,
76,byte_run,,"{'fs_offset': '12976287744', 'len': '2332', 'img_offset': '12977336320', 'file_offset': '0'}",,0,12976287744,12977336320,2332,,,,,,,
76,hashdigest,09ccc8beba685fe1c33c0b75c2845dde,{'type': 'md5'},,,,,,md5,,,,,,
76,hashdigest,de93123ef42a77e5e35996223a80a091b7f3a35e,{'type': 'sha1'},,,,,,sha1,,,,,,
76,original_fileobject,,{},,,,,,,,,,,,
76,parent_object,,{},,,,,,,,,,,,
76,inode,89750,{},,,,,,,,,,,,
76,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.Windows.ParentalControls_1000.18362.449.0_neutral_neutral_cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
76,partition,1,{},,,,,,,,,,,,
76,id,16264,{},,,,,,,,,,,,
76,name_type,r,{},,,,,,,,,,,,
76,filesize,2332,{},,,,,,,,,,,,
76,alloc,1,{},,,,,,,,,,,,
76,used,1,{},,,,,,,,,,,,
76,inode,93815,{},,,,,,,,,,,,
76,meta_type,1,{},,,,,,,,,,,,
76,mode,511,{},,,,,,,,,,,,
76,nlink,2,{},,,,,,,,,,,,
76,uid,0,{},,,,,,,,,,,,
76,gid,0,{},,,,,,,,,,,,
76,mtime,2021-06-06T17:57:41Z,{},,,,,,,,,,,,
76,ctime,2021-06-06T17:57:41Z,{},,,,,,,,,,,,
76,atime,2021-06-06T19:31:32Z,{},,,,,,,,,,,,
76,crtime,2021-06-06T17:57:41Z,{},,,,,,,,,,,,
76,seq,1,{},,,,,,,,,,,,
76,byte_runs,,{},,,,,,,,,,,,
76,byte_run,,"{'fs_offset': '12976287744', 'len': '2332', 'img_offset': '12977336320', 'file_offset': '0'}",,0,12976287744,12977336320,2332,,,,,,,
76,hashdigest,09ccc8beba685fe1c33c0b75c2845dde,{'type': 'md5'},,,,,,md5,,,,,,
76,hashdigest,de93123ef42a77e5e35996223a80a091b7f3a35e,{'type': 'sha1'},,,,,,sha1,,,,,,
77,fileobject,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1'},,,,,,,1,,,,,
77,parent_object,,{},,,,,,,,,,,,
77,inode,89774,{},,,,,,,,,,,,
77,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.Windows.SecHealthUI_10.0.18362.449_neutral__cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
77,partition,1,{},,,,,,,,,,,,
77,id,16299,{},,,,,,,,,,,,
77,name_type,r,{},,,,,,,,,,,,
77,filesize,2240,{},,,,,,,,,,,,
77,alloc,1,{},,,,,,,,,,,,
77,used,1,{},,,,,,,,,,,,
77,inode,93648,{},,,,,,,,,,,,
77,meta_type,1,{},,,,,,,,,,,,
77,mode,511,{},,,,,,,,,,,,
77,nlink,2,{},,,,,,,,,,,,
77,uid,0,{},,,,,,,,,,,,
77,gid,0,{},,,,,,,,,,,,
77,mtime,2021-06-06T17:56:45Z,{},,,,,,,,,,,,
77,ctime,2021-06-06T17:56:45Z,{},,,,,,,,,,,,
77,atime,2021-06-06T20:43:15Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
77,crtime,2021-06-06T17:56:45Z,{},,,,,,,,,,,,
77,seq,1,{},,,,,,,,,,,,
77,byte_runs,,{},,,,,,,,,,,,
77,byte_run,,"{'fs_offset': '323473408', 'len': '2240', 'img_offset': '324521984', 'file_offset': '0'}",,0,323473408,324521984,2240,,,,,,,
77,hashdigest,9cc9e7c0db9ebf931000f9f7dd48b5e4,{'type': 'md5'},,,,,,md5,,,,,,
77,hashdigest,7cfed4765bdad97eb233a73c0d525f2be48f4545,{'type': 'sha1'},,,,,,sha1,,,,,,
77,original_fileobject,,{},,,,,,,,,,,,
77,parent_object,,{},,,,,,,,,,,,
77,inode,89774,{},,,,,,,,,,,,
77,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.Windows.SecHealthUI_10.0.18362.449_neutral__cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
77,partition,1,{},,,,,,,,,,,,
77,id,16299,{},,,,,,,,,,,,
77,name_type,r,{},,,,,,,,,,,,
77,filesize,2240,{},,,,,,,,,,,,
77,alloc,1,{},,,,,,,,,,,,
77,used,1,{},,,,,,,,,,,,
77,inode,93648,{},,,,,,,,,,,,
77,meta_type,1,{},,,,,,,,,,,,
77,mode,511,{},,,,,,,,,,,,
77,nlink,2,{},,,,,,,,,,,,
77,uid,0,{},,,,,,,,,,,,
77,gid,0,{},,,,,,,,,,,,
77,mtime,2021-06-06T17:56:45Z,{},,,,,,,,,,,,
77,ctime,2021-06-06T17:56:45Z,{},,,,,,,,,,,,
77,atime,2021-06-06T19:31:32Z,{},,,,,,,,,,,,
77,crtime,2021-06-06T17:56:45Z,{},,,,,,,,,,,,
77,seq,1,{},,,,,,,,,,,,
77,byte_runs,,{},,,,,,,,,,,,
77,byte_run,,"{'fs_offset': '323473408', 'len': '2240', 'img_offset': '324521984', 'file_offset': '0'}",,0,323473408,324521984,2240,,,,,,,
77,hashdigest,9cc9e7c0db9ebf931000f9f7dd48b5e4,{'type': 'md5'},,,,,,md5,,,,,,
77,hashdigest,7cfed4765bdad97eb233a73c0d525f2be48f4545,{'type': 'sha1'},,,,,,sha1,,,,,,
78,fileobject,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1'},,,,,,,1,,,,,
78,parent_object,,{},,,,,,,,,,,,
78,inode,89782,{},,,,,,,,,,,,
78,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.Windows.SecureAssessmentBrowser_10.0.18362.449_neutral_neutral_cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
78,partition,1,{},,,,,,,,,,,,
78,id,16306,{},,,,,,,,,,,,
78,name_type,r,{},,,,,,,,,,,,
78,filesize,1968,{},,,,,,,,,,,,
78,alloc,1,{},,,,,,,,,,,,
78,used,1,{},,,,,,,,,,,,
78,inode,93619,{},,,,,,,,,,,,
78,meta_type,1,{},,,,,,,,,,,,
78,mode,511,{},,,,,,,,,,,,
78,nlink,2,{},,,,,,,,,,,,
78,uid,0,{},,,,,,,,,,,,
78,gid,0,{},,,,,,,,,,,,
78,mtime,2021-06-06T17:56:40Z,{},,,,,,,,,,,,
78,ctime,2021-06-06T17:56:40Z,{},,,,,,,,,,,,
78,atime,2021-06-06T20:43:15Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
78,crtime,2021-06-06T17:56:40Z,{},,,,,,,,,,,,
78,seq,1,{},,,,,,,,,,,,
78,byte_runs,,{},,,,,,,,,,,,
78,byte_run,,"{'fs_offset': '9926053888', 'len': '1968', 'img_offset': '9927102464', 'file_offset': '0'}",,0,9926053888,9927102464,1968,,,,,,,
78,hashdigest,f98af64e49bbc67acaf89b40a6ff21df,{'type': 'md5'},,,,,,md5,,,,,,
78,hashdigest,ee0e1921ec33582c9da7f93e3e026547dae4691f,{'type': 'sha1'},,,,,,sha1,,,,,,
78,original_fileobject,,{},,,,,,,,,,,,
78,parent_object,,{},,,,,,,,,,,,
78,inode,89782,{},,,,,,,,,,,,
78,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.Windows.SecureAssessmentBrowser_10.0.18362.449_neutral_neutral_cw5n1h2txyewy/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
78,partition,1,{},,,,,,,,,,,,
78,id,16306,{},,,,,,,,,,,,
78,name_type,r,{},,,,,,,,,,,,
78,filesize,1968,{},,,,,,,,,,,,
78,alloc,1,{},,,,,,,,,,,,
78,used,1,{},,,,,,,,,,,,
78,inode,93619,{},,,,,,,,,,,,
78,meta_type,1,{},,,,,,,,,,,,
78,mode,511,{},,,,,,,,,,,,
78,nlink,2,{},,,,,,,,,,,,
78,uid,0,{},,,,,,,,,,,,
78,gid,0,{},,,,,,,,,,,,
78,mtime,2021-06-06T17:56:40Z,{},,,,,,,,,,,,
78,ctime,2021-06-06T17:56:40Z,{},,,,,,,,,,,,
78,atime,2021-06-06T19:31:32Z,{},,,,,,,,,,,,
78,crtime,2021-06-06T17:56:40Z,{},,,,,,,,,,,,
78,seq,1,{},,,,,,,,,,,,
78,byte_runs,,{},,,,,,,,,,,,
78,byte_run,,"{'fs_offset': '9926053888', 'len': '1968', 'img_offset': '9927102464', 'file_offset': '0'}",,0,9926053888,9927102464,1968,,,,,,,
78,hashdigest,f98af64e49bbc67acaf89b40a6ff21df,{'type': 'md5'},,,,,,md5,,,,,,
78,hashdigest,ee0e1921ec33582c9da7f93e3e026547dae4691f,{'type': 'sha1'},,,,,,sha1,,,,,,
79,fileobject,,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_file': '1'},,,,,,,1,,,,,
79,parent_object,,{},,,,,,,,,,,,
79,inode,90463,{},,,,,,,,,,,,
79,filename,ProgramData/Microsoft/Windows/AppRepository/Packages/Microsoft.WindowsAlarms_10.1812.10043.0_x64__8wekyb3d8bbwe/S-1-5-21-2194026162-3461440824-2270842366-1000.pckgdep,{},,,,,,,,,,,,
79,partition,1,{},,,,,,,,,,,,
79,id,16360,{},,,,,,,,,,,,
79,name_type,r,{},,,,,,,,,,,,
79,filesize,4620,{},,,,,,,,,,,,
79,alloc,1,{},,,,,,,,,,,,
79,used,1,{},,,,,,,,,,,,
79,inode,94261,{},,,,,,,,,,,,
79,meta_type,1,{},,,,,,,,,,,,
79,mode,511,{},,,,,,,,,,,,
79,nlink,2,{},,,,,,,,,,,,
79,uid,0,{},,,,,,,,,,,,
79,gid,0,{},,,,,,,,,,,,
79,mtime,2021-06-06T18:00:32Z,{},,,,,,,,,,,,
79,ctime,2021-06-06T18:00:32Z,{},,,,,,,,,,,,
79,atime,2021-06-06T20:43:15Z,{'{http://www.forensicswiki.org/wiki/Forensic_Disk_Differencing}changed_property': '1'},,,,,,,,,1,,,
79,crtime,2021-06-06T18:00:32Z,{},,,,,,,,,,,,
79,seq,1,{},,,,,,,,,,,,
79,byte_runs,,{},,,,,,,,,,,,
79,byte_run,,"{'fs_offset': '12066160640', 'len': '4620', 'img_offset': '12067209216', 'file_offset': '0'}",,0,12066160640,12067209216,4620,,,,,,,
79,hashdigest,4267f05ace76f849321c4e4c90d6d0af,{'type': 'md5'},,,,,,md5,,,,,,
79,hashdigest,169b9a2e918a0e1fee14fced3a5ed57e82da1b3c,{'type': 'sha1'},,,,,,sha1,,,,,,
79,original_fileobject,,{},,,,,,,,,,,,
79,parent_object,,{},,,,,,,,,,,,
